id	name	icon	grade	link	chronicle
12657	Foundation Dynasty Leather Armor	armor_t92_ud_i00	S	https://mw2.wiki/item/12657-foundation-dynasty-leather-armor/eternal	eternal
12658	Foundation Dynasty Leather Armor	armor_t92_u_i00	S	https://mw2.wiki/item/12658-foundation-dynasty-leather-armor/eternal	eternal
12659	Foundation Dynasty Leather Boots	armor_t92_b_i00	S	https://mw2.wiki/item/12659-foundation-dynasty-leather-boots/eternal	eternal
12660	Foundation Dynasty Leather Helmet	armor_helmet_i00	S	https://mw2.wiki/item/12660-foundation-dynasty-leather-helmet/eternal	eternal
12661	Foundation Dynasty Boots	armor_t91_b_i00	S	https://mw2.wiki/item/12661-foundation-dynasty-boots/eternal	eternal
12662	Foundation Dynasty Breastplate	armor_t91_u_i00	S	https://mw2.wiki/item/12662-foundation-dynasty-breastplate/eternal	eternal
12663	Foundation Dynasty Breastplate	armor_t91_uk_i00	S	https://mw2.wiki/item/12663-foundation-dynasty-breastplate/eternal	eternal
12664	Foundation Dynasty Breastplate	armor_t91_uw_i00	S	https://mw2.wiki/item/12664-foundation-dynasty-breastplate/eternal	eternal
12665	Foundation Dynasty Breastplate	armor_t91_uf_i00	S	https://mw2.wiki/item/12665-foundation-dynasty-breastplate/eternal	eternal
12666	Foundation Dynasty Breastplate	armor_t91_uke_i00	S	https://mw2.wiki/item/12666-foundation-dynasty-breastplate/eternal	eternal
12667	Foundation Dynasty Shield	shield_dynasty_shield_i00	S	https://mw2.wiki/item/12667-foundation-dynasty-shield/eternal	eternal
12668	Foundation Dynasty Shoes	armor_t93_b_i00	S	https://mw2.wiki/item/12668-foundation-dynasty-shoes/eternal	eternal
12669	Foundation Dynasty Silver Satin Tunic	armor_t93_u_i00	S	https://mw2.wiki/item/12669-foundation-dynasty-silver-satin-tunic/eternal	eternal
12670	Foundation Dynasty Silver Satin Tunic	armor_t93_uh_i00	S	https://mw2.wiki/item/12670-foundation-dynasty-silver-satin-tunic/eternal	eternal
12671	Foundation Dynasty Silver Satin Tunic	armor_t93_ue_i00	S	https://mw2.wiki/item/12671-foundation-dynasty-silver-satin-tunic/eternal	eternal
12672	Foundation Dynasty Silver Satin Tunic	armor_t93_us_i00	S	https://mw2.wiki/item/12672-foundation-dynasty-silver-satin-tunic/eternal	eternal
12673	Foundation Dynasty Silver Satin Tunic	armor_t93_uw_i00	S	https://mw2.wiki/item/12673-foundation-dynasty-silver-satin-tunic/eternal	eternal
12674	Foundation Dynasty Circlet	armor_circlet_i00	S	https://mw2.wiki/item/12674-foundation-dynasty-circlet/eternal	eternal
12675	Foundation Dynasty Jewel Leather Armor	armor_t92_u_i00	S	https://mw2.wiki/item/12675-foundation-dynasty-jewel-leather-armor/eternal	eternal
12676	Foundation Dynasty Jewel Leather Armor	armor_t92_ud_i00	S	https://mw2.wiki/item/12676-foundation-dynasty-jewel-leather-armor/eternal	eternal
12677	Foundation Dynasty Jewel Leather Armor	armor_t92_ub_i00	S	https://mw2.wiki/item/12677-foundation-dynasty-jewel-leather-armor/eternal	eternal
12678	Foundation Dynasty Jewel Leather Armor	armor_t92_u_i00	S	https://mw2.wiki/item/12678-foundation-dynasty-jewel-leather-armor/eternal	eternal
12679	Foundation Dynasty Jewel Leather Armor	armor_t92_u_i00	S	https://mw2.wiki/item/12679-foundation-dynasty-jewel-leather-armor/eternal	eternal
12680	Foundation Dynasty Jewel Leather Armor	armor_t92_u_i00	S	https://mw2.wiki/item/12680-foundation-dynasty-jewel-leather-armor/eternal	eternal
12681	Foundation Dynasty Jewel Leather Armor	armor_t92_u_i00	S	https://mw2.wiki/item/12681-foundation-dynasty-jewel-leather-armor/eternal	eternal
12682	Foundation Dynasty Tunic	armor_t93_u_i00	S	https://mw2.wiki/item/12682-foundation-dynasty-tunic/eternal	eternal
12683	Foundation Dynasty Tunic	armor_t93_uh_i00	S	https://mw2.wiki/item/12683-foundation-dynasty-tunic/eternal	eternal
12684	Foundation Dynasty Tunic	armor_t93_ue_i00	S	https://mw2.wiki/item/12684-foundation-dynasty-tunic/eternal	eternal
12685	Foundation Dynasty Tunic	armor_t93_us_i00	S	https://mw2.wiki/item/12685-foundation-dynasty-tunic/eternal	eternal
12686	Foundation Dynasty Tunic	armor_t93_uw_i00	S	https://mw2.wiki/item/12686-foundation-dynasty-tunic/eternal	eternal
12687	Foundation Dynasty Platinum Plate	armor_t91_u_i00	S	https://mw2.wiki/item/12687-foundation-dynasty-platinum-plate/eternal	eternal
12688	Foundation Dynasty Platinum Plate	armor_t91_uk_i00	S	https://mw2.wiki/item/12688-foundation-dynasty-platinum-plate/eternal	eternal
12689	Foundation Dynasty Platinum Plate	armor_t91_uw_i00	S	https://mw2.wiki/item/12689-foundation-dynasty-platinum-plate/eternal	eternal
12690	Foundation Dynasty Platinum Plate	armor_t91_uf_i00	S	https://mw2.wiki/item/12690-foundation-dynasty-platinum-plate/eternal	eternal
12691	Foundation Dynasty Platinum Plate	armor_t91_uke_i00	S	https://mw2.wiki/item/12691-foundation-dynasty-platinum-plate/eternal	eternal
12692	Foundation Dynasty Helmet	armor_helmet_i00	S	https://mw2.wiki/item/12692-foundation-dynasty-helmet/eternal	eternal
12693	Foundation Dynasty Stockings	armor_t93_l_i00	S	https://mw2.wiki/item/12693-foundation-dynasty-stockings/eternal	eternal
12694	Foundation Sealed Dynasty Gaiters	armor_t91_l_i02	S	https://mw2.wiki/item/12694-foundation-sealed-dynasty-gaiters/eternal	eternal
12695	Foundation Sealed Dynasty Gauntlets	armor_t91_g_i02	S	https://mw2.wiki/item/12695-foundation-sealed-dynasty-gauntlets/eternal	eternal
12696	Foundation Sealed Dynasty Gloves	armor_t93_g_i02	S	https://mw2.wiki/item/12696-foundation-sealed-dynasty-gloves/eternal	eternal
12697	Foundation Sealed Dynasty Leather Gloves	armor_t92_g_i02	S	https://mw2.wiki/item/12697-foundation-sealed-dynasty-leather-gloves/eternal	eternal
12698	Foundation Sealed Dynasty Leather Leggings	armor_t92_l_i02	S	https://mw2.wiki/item/12698-foundation-sealed-dynasty-leather-leggings/eternal	eternal
12699	Foundation Sealed Dynasty Leather Armor	armor_t92_u_i02	S	https://mw2.wiki/item/12699-foundation-sealed-dynasty-leather-armor/eternal	eternal
12700	Foundation Sealed Dynasty Leather Boots	armor_t92_b_i02	S	https://mw2.wiki/item/12700-foundation-sealed-dynasty-leather-boots/eternal	eternal
12701	Foundation Sealed Dynasty Leather Helmet	armor_leather_helmet_i02	S	https://mw2.wiki/item/12701-foundation-sealed-dynasty-leather-helmet/eternal	eternal
12702	Foundation Sealed Dynasty Boots	armor_t91_b_i02	S	https://mw2.wiki/item/12702-foundation-sealed-dynasty-boots/eternal	eternal
12703	Foundation Sealed Dynasty Breastplate	armor_t91_u_i02	S	https://mw2.wiki/item/12703-foundation-sealed-dynasty-breastplate/eternal	eternal
12704	Foundation Sealed Dynasty Shield	shield_dynasty_shield_i01	S	https://mw2.wiki/item/12704-foundation-sealed-dynasty-shield/eternal	eternal
12705	Foundation Sealed Dynasty Shoes	armor_t93_b_i02	S	https://mw2.wiki/item/12705-foundation-sealed-dynasty-shoes/eternal	eternal
12706	Foundation Sealed Dynasty Circlet	armor_circlet_i02	S	https://mw2.wiki/item/12706-foundation-sealed-dynasty-circlet/eternal	eternal
12707	Foundation Sealed Dynasty Tunic	armor_t93_u_i02	S	https://mw2.wiki/item/12707-foundation-sealed-dynasty-tunic/eternal	eternal
12708	Foundation Sealed Dynasty Helmet	armor_helmet_i02	S	https://mw2.wiki/item/12708-foundation-sealed-dynasty-helmet/eternal	eternal
12709	Foundation Sealed Dynasty Stockings	armor_t93_l_i02	S	https://mw2.wiki/item/12709-foundation-sealed-dynasty-stockings/eternal	eternal
12710	Foundation Adamantite Earring	accessary_adamantite_earing_i00	B	https://mw2.wiki/item/12710-foundation-adamantite-earring/eternal	eternal
12711	Foundation Adamantite Necklace	accessary_adamantite_necklace_i00	B	https://mw2.wiki/item/12711-foundation-adamantite-necklace/eternal	eternal
12712	Foundation Adamantite Ring	accessary_adamantite_ring_i00	B	https://mw2.wiki/item/12712-foundation-adamantite-ring/eternal	eternal
12713	Foundation Earring of Black Ore	accessary_earing_of_black_ore_i00	B	https://mw2.wiki/item/12713-foundation-earring-of-black-ore/eternal	eternal
12714	Foundation Necklace of Black Ore	accessary_necklace_of_black_ore_i00	B	https://mw2.wiki/item/12714-foundation-necklace-of-black-ore/eternal	eternal
12715	Foundation Ring of Black Ore	accessary_ring_of_black_ore_i00	B	https://mw2.wiki/item/12715-foundation-ring-of-black-ore/eternal	eternal
12716	Foundation Sealed Phoenix Necklace	accessary_phoenixs_necklace_i02	A	https://mw2.wiki/item/12716-foundation-sealed-phoenix-necklace/eternal	eternal
12717	Foundation Sealed Phoenix Ring	accessary_phoenixs_ring_i02	A	https://mw2.wiki/item/12717-foundation-sealed-phoenix-ring/eternal	eternal
12718	Foundation Sealed Phoenix Earring	accessary_phoenixs_earing_i02	A	https://mw2.wiki/item/12718-foundation-sealed-phoenix-earring/eternal	eternal
12719	Foundation Phoenix Necklace	accessary_phoenixs_necklace_i00	A	https://mw2.wiki/item/12719-foundation-phoenix-necklace/eternal	eternal
12720	Foundation Phoenix Ring	accessary_phoenixs_ring_i00	A	https://mw2.wiki/item/12720-foundation-phoenix-ring/eternal	eternal
12721	Foundation Phoenix Earring	accessary_phoenixs_earing_i00	A	https://mw2.wiki/item/12721-foundation-phoenix-earring/eternal	eternal
12722	Foundation Majestic Necklace	accessary_inferno_necklace_i00	A	https://mw2.wiki/item/12722-foundation-majestic-necklace/eternal	eternal
12723	Foundation Majestic Ring	accessary_inferno_ring_i00	A	https://mw2.wiki/item/12723-foundation-majestic-ring/eternal	eternal
12724	Foundation Majestic Earring	accessary_inferno_earing_i00	A	https://mw2.wiki/item/12724-foundation-majestic-earring/eternal	eternal
12725	Foundation Sealed Majestic Necklace	accessary_inferno_necklace_i02	A	https://mw2.wiki/item/12725-foundation-sealed-majestic-necklace/eternal	eternal
12726	Foundation Sealed Majestic Ring	accessary_inferno_ring_i02	A	https://mw2.wiki/item/12726-foundation-sealed-majestic-ring/eternal	eternal
12727	Foundation Sealed Majestic Earring	accessary_inferno_earing_i02	A	https://mw2.wiki/item/12727-foundation-sealed-majestic-earring/eternal	eternal
12728	Foundation Sealed Tateossian Necklace	accessory_tateossian_necklace_i02	S	https://mw2.wiki/item/12728-foundation-sealed-tateossian-necklace/eternal	eternal
12729	Foundation Sealed Tateossian Ring	accessory_tateossian_ring_i02	S	https://mw2.wiki/item/12729-foundation-sealed-tateossian-ring/eternal	eternal
12730	Foundation Sealed Tateossian Earring	accessory_tateossian_earring_i02	S	https://mw2.wiki/item/12730-foundation-sealed-tateossian-earring/eternal	eternal
12731	Foundation Tateossian Necklace	accessory_tateossian_necklace_i00	S	https://mw2.wiki/item/12731-foundation-tateossian-necklace/eternal	eternal
12732	Foundation Tateossian Ring	accessory_tateossian_ring_i00	S	https://mw2.wiki/item/12732-foundation-tateossian-ring/eternal	eternal
12733	Foundation Tateossian Earring	accessory_tateossian_earring_i00	S	https://mw2.wiki/item/12733-foundation-tateossian-earring/eternal	eternal
12734	Foundation Dynasty Necklace	accessary_dynasty_necklace_i00	S	https://mw2.wiki/item/12734-foundation-dynasty-necklace/eternal	eternal
12735	Foundation Dynasty Ring	accessary_dynasty_ring_i00	S	https://mw2.wiki/item/12735-foundation-dynasty-ring/eternal	eternal
12736	Foundation Dynasty Earring	accessary_dynasty_earing_i00	S	https://mw2.wiki/item/12736-foundation-dynasty-earring/eternal	eternal
12737	Foundation Sealed Dynasty Necklace	accessary_dynasty_necklace_i01	S	https://mw2.wiki/item/12737-foundation-sealed-dynasty-necklace/eternal	eternal
12738	Foundation Sealed Dynasty Ring	accessary_dynasty_ring_i01	S	https://mw2.wiki/item/12738-foundation-sealed-dynasty-ring/eternal	eternal
12739	Foundation Sealed Dynasty Earring	accessary_dynasty_earing_i01	S	https://mw2.wiki/item/12739-foundation-sealed-dynasty-earring/eternal	eternal
12740	Baby Pet Scale Armor	etc_pet_armor_i03	None	https://mw2.wiki/item/12740-baby-pet-scale-armor/eternal	eternal
12741	Baby Pet Bronze Armor	etc_pet_armor_i03	None	https://mw2.wiki/item/12741-baby-pet-bronze-armor/eternal	eternal
12742	Baby Pet Plate Armor	etc_pet_armor_i03	None	https://mw2.wiki/item/12742-baby-pet-plate-armor/eternal	eternal
12743	Baby Pet Mithril Armor	etc_pet_armor_i03	None	https://mw2.wiki/item/12743-baby-pet-mithril-armor/eternal	eternal
12744	Baby Pet Oriharukon Armor	etc_pet_armor_i03	None	https://mw2.wiki/item/12744-baby-pet-oriharukon-armor/eternal	eternal
12745	Baby Pet Orichalcum Armor	etc_pet_armor_i03	None	https://mw2.wiki/item/12745-baby-pet-orichalcum-armor/eternal	eternal
12746	Crystal Pendant	accessory_necklace_of_funtion_pet_i00	None	https://mw2.wiki/item/12746-crystal-pendant/eternal	eternal
12747	Ruby Pendant	accessory_necklace_of_funtion_pet_i00	None	https://mw2.wiki/item/12747-ruby-pendant/eternal	eternal
12748	Sapphire Pendant	accessory_necklace_of_funtion_pet_i01	None	https://mw2.wiki/item/12748-sapphire-pendant/eternal	eternal
12749	Diamond Pendant	accessory_necklace_of_funtion_pet_i01	None	https://mw2.wiki/item/12749-diamond-pendant/eternal	eternal
12750	Enria Pendant	accessory_necklace_of_funtion_pet_i02	None	https://mw2.wiki/item/12750-enria-pendant/eternal	eternal
12751	Thons Pendant	accessory_necklace_of_funtion_pet_i03	None	https://mw2.wiki/item/12751-thons-pendant/eternal	eternal
12752	Asofe Pendant	accessory_necklace_of_funtion_pet_i04	None	https://mw2.wiki/item/12752-asofe-pendant/eternal	eternal
12753	Kamael Village Teleportation Scroll	etc_scroll_of_return_i00	None	https://mw2.wiki/item/12753-kamael-village-teleportation-scroll/eternal	eternal
12754	Accessory Life Stone - Level 46	etc_mineral_general_i00	None	https://mw2.wiki/item/12754-accessory-life-stone-level-46/eternal	eternal
12755	Accessory Life Stone - Level 49	etc_mineral_general_i00	None	https://mw2.wiki/item/12755-accessory-life-stone-level-49/eternal	eternal
12756	Accessory Life Stone - Level 52	etc_mineral_general_i00	None	https://mw2.wiki/item/12756-accessory-life-stone-level-52/eternal	eternal
12757	Accessory Life Stone - Level 55	etc_mineral_general_i00	None	https://mw2.wiki/item/12757-accessory-life-stone-level-55/eternal	eternal
12758	Accessory Life Stone - Level 58	etc_mineral_general_i01	None	https://mw2.wiki/item/12758-accessory-life-stone-level-58/eternal	eternal
12759	Accessory Life Stone - Level 61	etc_mineral_general_i01	None	https://mw2.wiki/item/12759-accessory-life-stone-level-61/eternal	eternal
12760	Accessory Life Stone - Level 64	etc_mineral_general_i02	None	https://mw2.wiki/item/12760-accessory-life-stone-level-64/eternal	eternal
12761	Accessory Life Stone - Ring	ensoul_stone_masia	None	https://mw2.wiki/item/12761-accessory-life-stone-ring/eternal	eternal
12762	Accessory Life Stone - Earring	ensoul_stone_tersi	None	https://mw2.wiki/item/12762-accessory-life-stone-earring/eternal	eternal
12763	Accessory Life Stone - Necklace	honors_ensoul_stone	None	https://mw2.wiki/item/12763-accessory-life-stone-necklace/eternal	eternal
12764	Fish Chest	etc_oil_pot_white_i00	None	https://mw2.wiki/item/12764-fish-chest/eternal	eternal
12765	Seed Jar	etc_oil_pot_white_i00	None	https://mw2.wiki/item/12765-seed-jar/eternal	eternal
12766	Gold Circlet	accessary_gold_circlet_i00	None	https://mw2.wiki/item/12766-gold-circlet/eternal	eternal
12767	Silver Circlet	accessary_gold_circlet_i01	None	https://mw2.wiki/item/12767-silver-circlet/eternal	eternal
12768	Forgotten Scroll: Evasion Counter	br_spell_books_sword_i01	None	https://mw2.wiki/item/12768-forgotten-scroll-evasion-counter/eternal	eternal
12769	Forgotten Scroll: Evasion Chance	br_spell_books_sword_i01	None	https://mw2.wiki/item/12769-forgotten-scroll-evasion-chance/eternal	eternal
12770	Forgotten Scroll: Evasion Haste	br_spell_books_sword_i01	None	https://mw2.wiki/item/12770-forgotten-scroll-evasion-haste/eternal	eternal
12771	Forgotten Scroll: Shadow Step	br_spell_books_sword_i00	None	https://mw2.wiki/item/12771-forgotten-scroll-shadow-step/eternal	eternal
12772	Spellbook - Inquisitor	etc_spell_books_assistance_i00	None	https://mw2.wiki/item/12772-spellbook-inquisitor/eternal	eternal
12773	Battle Manual: Body Reconstruction	etc_kamael_skill_book_i00	None	https://mw2.wiki/item/12773-battle-manual-body-reconstruction/eternal	eternal
12774	Battle Manual: Blood Construct	etc_kamael_skill_book_i00	None	https://mw2.wiki/item/12774-battle-manual-blood-construct/eternal	eternal
12775	Battle Manual: Imbue Seed of Destruction	etc_kamael_skill_book_i00	None	https://mw2.wiki/item/12775-battle-manual-imbue-seed-of-destruction/eternal	eternal
12776	Battle Manual: Oblivion Trap	etc_kamael_skill_book_i00	None	https://mw2.wiki/item/12776-battle-manual-oblivion-trap/eternal	eternal
12777	Battle Manual: Painkiller	etc_kamael_skill_book_i00	None	https://mw2.wiki/item/12777-battle-manual-painkiller/eternal	eternal
12778	Battle Manual: Soul Web	etc_kamael_skill_book_i00	None	https://mw2.wiki/item/12778-battle-manual-soul-web/eternal	eternal
12779	Agathion Seal Bracelet - Little Angel	etc_rbracelet_aga_agit_i00	None	https://mw2.wiki/item/12779-agathion-seal-bracelet-little-angel/eternal	eternal
12780	Agathion Seal Bracelet - Little Devil	etc_rbracelet_aga_agit_i00	None	https://mw2.wiki/item/12780-agathion-seal-bracelet-little-devil/eternal	eternal
12781	Ol Mahum Hat	accessory_ol_mahum_cap_i00	None	https://mw2.wiki/item/12781-ol-mahum-hat/eternal	eternal
12782	Kat the Cat Hat30-day limited period	accessory_cat_the_cat_cap_i00	None	https://mw2.wiki/item/12782-kat-the-cat-hat/eternal	eternal
12783	Feline Queen Hat30-day limited period	accessory_queen_of_cat_cap_i00	None	https://mw2.wiki/item/12783-feline-queen-hat/eternal	eternal
12784	Ant Hat	accessory_ant_cap_i00	None	https://mw2.wiki/item/12784-ant-hat/eternal	eternal
12785	Wolf Hat	accessory_wolf_cap_i00	None	https://mw2.wiki/item/12785-wolf-hat/eternal	eternal
12786	Monster Eye Hat	accessory_monstereye_cap_i00	None	https://mw2.wiki/item/12786-monster-eye-hat/eternal	eternal
12787	Brown Bear Hat30-day limited period	accessory_brown_bear_cap_i00	None	https://mw2.wiki/item/12787-brown-bear-hat/eternal	eternal
12788	Fungus Hat	accessory_fungus_cap_i00	None	https://mw2.wiki/item/12788-fungus-hat/eternal	eternal
12789	Skull Hat30-day limited period	accessory_skeleton_cap_i00	None	https://mw2.wiki/item/12789-skull-hat/eternal	eternal
12790	Ornithomimus Hat	accessory_ornithomimus_cap_i00	None	https://mw2.wiki/item/12790-ornithomimus-hat/eternal	eternal
12791	Feline King Hat30-day limited period	accessory_king_of_cat_cap_i00	None	https://mw2.wiki/item/12791-feline-king-hat/eternal	eternal
12792	Kai the Cat Hat30-day limited period	accessory_chi_the_cat_cap_i00	None	https://mw2.wiki/item/12792-kai-the-cat-hat/eternal	eternal
12793	O Stick30-day limited period	weapon_o_stick_i00	None	https://mw2.wiki/item/12793-o-stick/eternal	eternal
12794	X Stick30-day limited period	weapon_x_stick_i00	None	https://mw2.wiki/item/12794-x-stick/eternal	eternal
12795	Scissors Stick30-day limited period	weapon_scissors_stick_i00	None	https://mw2.wiki/item/12795-scissors-stick/eternal	eternal
